,iso_code,gdp_per_capita,population,total_cases,new_cases,new_deaths,icu_patients,hosp_patients,new_tests,new_vaccinations,stringency_index,cases_per_capita
24313,FIN,40585.721,5540718.0,41565.0,399.0,0.0,26.0,148.0,15746.0,16239.0,52.31,133.3024900757849
24314,FIN,40585.721,5540718.0,41915.0,350.0,12.0,24.0,136.0,16859.0,12960.0,52.31,132.18938327567696
24318,FIN,40585.721,5540718.0,43120.0,348.0,0.0,21.0,141.0,20079.0,6356.0,52.31,128.49531539888682
24319,FIN,40585.721,5540718.0,43616.0,496.0,5.0,20.0,148.0,16664.0,9903.0,52.31,127.03407006603081
24320,FIN,40585.721,5540718.0,44039.0,423.0,4.0,22.0,138.0,16570.0,11413.0,52.31,125.81389223188538
24321,FIN,40585.721,5540718.0,44402.0,363.0,7.0,20.0,126.0,18656.0,13467.0,52.31,124.78532498536102
24325,FIN,40585.721,5540718.0,45784.0,302.0,7.0,17.0,141.0,19599.0,213.0,55.09,121.01865280447318
24326,FIN,40585.721,5540718.0,46049.0,265.0,1.0,23.0,129.0,22802.0,9399.0,55.09,120.32222198093335
24327,FIN,40585.721,5540718.0,46493.0,444.0,3.0,23.0,128.0,19377.0,20545.0,55.09,119.1731658529241
24328,FIN,40585.721,5540718.0,46894.0,401.0,0.0,20.0,124.0,17956.0,13386.0,55.09,118.15409220795837
24331,FIN,40585.721,5540718.0,47969.0,353.0,0.0,16.0,125.0,13939.0,520.0,55.09,115.50622276887157
24332,FIN,40585.721,5540718.0,48407.0,438.0,15.0,15.0,129.0,21872.0,6791.0,55.09,114.46109033817423
24333,FIN,40585.721,5540718.0,48807.0,400.0,0.0,16.0,118.0,20659.0,6348.0,55.09,113.52301923904358
24334,FIN,40585.721,5540718.0,49165.0,358.0,5.0,16.0,112.0,18718.0,13761.0,55.09,112.6963897081257
24335,FIN,40585.721,5540718.0,49572.0,407.0,2.0,18.0,109.0,18379.0,13806.0,55.09,111.77112079399662
24338,FIN,40585.721,5540718.0,50662.0,343.0,6.0,21.0,129.0,15099.0,717.0,52.31,109.36634953219375
24339,FIN,40585.721,5540718.0,51047.0,385.0,4.0,27.0,122.0,21848.0,6740.0,52.31,108.5415009696946
24340,FIN,40585.721,5540718.0,51595.0,548.0,3.0,30.0,132.0,20716.0,14263.0,52.31,107.38866169202443
24341,FIN,40585.721,5540718.0,52209.0,614.0,2.0,27.0,137.0,21531.0,15911.0,52.31,106.12572544963513
24342,FIN,40585.721,5540718.0,52653.0,444.0,0.0,24.0,141.0,19533.0,19531.0,52.31,105.23081305908495
24348,FIN,40585.721,5540718.0,55687.0,565.0,3.0,36.0,194.0,22296.0,19420.0,52.31,99.49751288451523
24349,FIN,40585.721,5540718.0,56407.0,720.0,2.0,38.0,210.0,22057.0,29945.0,52.31,98.22748949598454
24352,FIN,40585.721,5540718.0,58064.0,392.0,8.0,39.0,239.0,17913.0,14539.0,52.31,95.42432488288784
24355,FIN,40585.721,5540718.0,60200.0,758.0,5.0,39.0,245.0,23229.0,21568.0,52.31,92.0385049833887
24356,FIN,40585.721,5540718.0,60904.0,704.0,3.0,38.0,239.0,22781.0,23715.0,52.31,90.97461578878234
24703,FRA,38605.671,65273512.0,2619616.0,3106.0,368.0,2694.0,24645.0,400170.0,39.0,63.89,24.91720618594481
24704,FRA,38605.671,65273512.0,2631110.0,11494.0,969.0,2666.0,24743.0,368487.0,86.0,63.89,24.80835540893387
24705,FRA,38605.671,65273512.0,2657624.0,26514.0,304.0,2652.0,24560.0,402234.0,99.0,63.89,24.560852852021203
24706,FRA,38605.671,65273512.0,2677666.0,20042.0,251.0,2625.0,24407.0,340576.0,79.0,63.89,24.377017895435802
24707,FRA,38605.671,65273512.0,2697014.0,19348.0,133.0,2609.0,24263.0,33430.0,9.0,63.89,24.202140589555707
24708,FRA,38605.671,65273512.0,2700480.0,3466.0,156.0,2632.0,24458.0,231902.0,42.0,63.89,24.171077734328712
24709,FRA,38605.671,65273512.0,2712975.0,12495.0,116.0,2665.0,24780.0,47214.0,74.0,63.89,24.05975432873506
24710,FRA,38605.671,65273512.0,2717059.0,4084.0,385.0,2657.0,24962.0,431757.0,1359.0,63.89,24.02359021279994
24711,FRA,38605.671,65273512.0,2737884.0,20825.0,868.0,2616.0,24871.0,347418.0,4944.0,63.89,23.840861044514668
24712,FRA,38605.671,65273512.0,2763116.0,25232.0,282.0,2607.0,24708.0,316305.0,10320.0,63.89,23.623152991043444
24713,FRA,38605.671,65273512.0,2784883.0,21767.0,276.0,2573.0,24488.0,329880.0,26218.0,63.89,23.438511420407966
24714,FRA,38605.671,65273512.0,2804743.0,19860.0,591.0,2606.0,24377.0,353748.0,32740.0,63.89,23.27254653991471
24715,FRA,38605.671,65273512.0,2824920.0,20177.0,168.0,2600.0,24240.0,190657.0,10293.0,63.89,23.106322302932472
24716,FRA,38605.671,65273512.0,2840864.0,15944.0,151.0,2620.0,24526.0,42651.0,5314.0,63.89,22.976640909244512
24717,FRA,38605.671,65273512.0,2844680.0,3816.0,312.0,2666.0,24812.0,402871.0,33783.0,63.89,22.9458188618755
24718,FRA,38605.671,65273512.0,2864360.0,19680.0,742.0,2678.0,24703.0,342091.0,53707.0,63.89,22.788166291946542
24719,FRA,38605.671,65273512.0,2888292.0,23932.0,229.0,2701.0,24735.0,316597.0,56667.0,63.89,22.59934660345976
24720,FRA,38605.671,65273512.0,2909723.0,21431.0,284.0,2716.0,24983.0,326669.0,70420.0,63.89,22.432895502424113
24721,FRA,38605.671,65273512.0,2931040.0,21317.0,636.0,2730.0,25009.0,355010.0,58640.0,63.89,22.269744527539714
24722,FRA,38605.671,65273512.0,2952449.0,21409.0,193.0,2731.0,24985.0,200961.0,17480.0,63.89,22.10826063379926
24723,FRA,38605.671,65273512.0,2969091.0,16642.0,141.0,2766.0,25235.0,45074.0,9584.0,63.89,21.984342009052604
24724,FRA,38605.671,65273512.0,2972889.0,3798.0,404.0,2803.0,25584.0,402730.0,76163.0,63.89,21.956256018976827
24725,FRA,38605.671,65273512.0,2996784.0,23895.0,656.0,2829.0,25532.0,340886.0,117662.0,63.89,21.781186765546
24726,FRA,38605.671,65273512.0,3023661.0,26877.0,310.0,2842.0,25650.0,324007.0,123238.0,63.89,21.587576120471176
24727,FRA,38605.671,65273512.0,3046371.0,22710.0,347.0,2866.0,25699.0,344263.0,141407.0,63.89,21.426645671193693
24728,FRA,38605.671,65273512.0,3069695.0,23324.0,649.0,2902.0,25872.0,387041.0,109336.0,63.89,21.26384282477575
24729,FRA,38605.671,65273512.0,3093619.0,23924.0,230.0,2886.0,25864.0,203836.0,35431.0,63.89,21.09940235045104
24730,FRA,38605.671,65273512.0,3112055.0,18436.0,172.0,2955.0,26357.0,43225.0,8821.0,63.89,20.974408228646343
24731,FRA,38605.671,65273512.0,3116355.0,4300.0,446.0,3031.0,26888.0,437323.0,71077.0,63.89,20.945467380962697
24732,FRA,38605.671,65273512.0,3138498.0,22143.0,614.0,3071.0,27005.0,364304.0,96219.0,63.89,20.79769112486291
24733,FRA,38605.671,65273512.0,3165449.0,26951.0,350.0,3097.0,27131.0,344666.0,103447.0,63.89,20.620617169949664
24734,FRA,38605.671,65273512.0,3189405.0,23956.0,344.0,3101.0,27128.0,389999.0,122170.0,63.89,20.465733263727873
24735,FRA,38605.671,65273512.0,3212640.0,23235.0,821.0,3120.0,27270.0,419996.0,97762.0,63.89,20.31771751581254
24736,FRA,38605.671,65273512.0,3236685.0,24045.0,241.0,3103.0,27242.0,219544.0,30734.0,63.89,20.166779281888722
24737,FRA,38605.671,65273512.0,3255920.0,19235.0,195.0,3148.0,27573.0,45186.0,8253.0,63.89,20.047639991154576
24738,FRA,38605.671,65273512.0,3260308.0,4388.0,456.0,3218.0,27874.0,447631.0,75442.0,63.89,20.02065817094581
24739,FRA,38605.671,65273512.0,3283645.0,23337.0,726.0,3270.0,28029.0,389906.0,108313.0,63.89,19.878370530310068
24740,FRA,38605.671,65273512.0,3310051.0,26406.0,358.0,3267.0,27953.0,354775.0,108597.0,63.89,19.719790420147604
24741,FRA,38605.671,65273512.0,3310071.0,20.0,0.0,3240.0,27766.0,383676.0,136144.0,63.89,19.71967126989119
24742,FRA,38605.671,65273512.0,3355678.0,45607.0,1008.0,3235.0,27572.0,428590.0,114911.0,63.89,19.45166133341757
24743,FRA,38605.671,65273512.0,3376266.0,20588.0,191.0,3215.0,27327.0,225277.0,32604.0,63.89,19.333047810806377
24744,FRA,38605.671,65273512.0,3395981.0,19715.0,171.0,3262.0,27652.0,44117.0,10577.0,63.89,19.22081189500177
24745,FRA,38605.671,65273512.0,3400324.0,4343.0,460.0,3353.0,27995.0,434332.0,96608.0,63.89,19.19626247381132
24746,FRA,38605.671,65273512.0,3419210.0,18886.0,724.0,3332.0,27634.0,386221.0,140036.0,63.89,19.09023195416485
24747,FRA,38605.671,65273512.0,3444888.0,25678.0,296.0,3309.0,27417.0,351886.0,146073.0,63.89,18.94793444663513
24748,FRA,38605.671,65273512.0,3465964.0,21076.0,360.0,3327.0,26963.0,370184.0,183990.0,63.89,18.83271493875874
24749,FRA,38605.671,65273512.0,3486673.0,20709.0,645.0,3298.0,26424.0,410932.0,152892.0,63.89,18.720858537637454
24750,FRA,38605.671,65273512.0,3507904.0,21231.0,199.0,3294.0,26196.0,219981.0,43639.0,63.89,18.60755368447939
24751,FRA,38605.671,65273512.0,3524450.0,16546.0,167.0,3299.0,26401.0,43585.0,13016.0,63.89,18.52019804508505
24752,FRA,38605.671,65273512.0,3528856.0,4406.0,412.0,3371.0,26478.0,429024.0,118501.0,63.89,18.497074405983128
24753,FRA,38605.671,65273512.0,3548452.0,19596.0,587.0,3338.0,26195.0,367721.0,159963.0,63.89,18.39492601280784
24754,FRA,38605.671,65273512.0,3573638.0,25186.0,310.0,3340.0,25929.0,344429.0,154265.0,63.89,18.265283724876443
24755,FRA,38605.671,65273512.0,3596156.0,22518.0,271.0,3384.0,25717.0,368795.0,184813.0,63.89,18.150912251860042
24756,FRA,38605.671,65273512.0,3620283.0,24127.0,572.0,3380.0,25506.0,411758.0,154107.0,63.89,18.0299473825665
24757,FRA,38605.671,65273512.0,3642654.0,22371.0,157.0,3369.0,25269.0,218911.0,48498.0,63.89,17.91921824032697
24758,FRA,38605.671,65273512.0,3664700.0,22046.0,159.0,3392.0,25464.0,44237.0,9894.0,63.89,17.81142030725571
24759,FRA,38605.671,65273512.0,3669354.0,4654.0,334.0,3407.0,25831.0,415214.0,111862.0,63.89,17.788829314369778
24760,FRA,38605.671,65273512.0,3689534.0,20180.0,431.0,3435.0,25660.0,350740.0,136364.0,63.89,17.691532860247392
24761,FRA,38605.671,65273512.0,3721061.0,31527.0,278.0,3436.0,25614.0,334862.0,137045.0,63.89,17.541639870993784
24762,FRA,38605.671,65273512.0,3746475.0,25414.0,261.0,3430.0,25317.0,350777.0,186789.0,63.89,17.422647154992358
24763,FRA,38605.671,65273512.0,3771691.0,25216.0,539.0,3445.0,25130.0,396882.0,179927.0,74.07,17.306166385316295
24764,FRA,38605.671,65273512.0,3795687.0,23996.0,185.0,3453.0,24989.0,210106.0,71870.0,74.07,17.196758320693988
24765,FRA,38605.671,65273512.0,3815639.0,19952.0,122.0,3492.0,25280.0,44863.0,10491.0,82.41,17.106836364760923
24766,FRA,38605.671,65273512.0,3820369.0,4730.0,375.0,3544.0,25430.0,412456.0,115026.0,82.41,17.0856563855481
24767,FRA,38605.671,65273512.0,3843241.0,22872.0,418.0,3586.0,25263.0,343678.0,163557.0,72.22,16.983975764205262
24768,FRA,38605.671,65273512.0,3870144.0,26903.0,322.0,3637.0,25111.0,325047.0,177319.0,72.22,16.865912999619653
24769,FRA,38605.671,65273512.0,3895430.0,25286.0,293.0,3633.0,24891.0,349849.0,215332.0,72.22,16.756433051036726
24770,FRA,38605.671,65273512.0,3918937.0,23507.0,439.0,3680.0,24765.0,401293.0,252529.0,82.41,16.65592276681151
24771,FRA,38605.671,65273512.0,3942243.0,23306.0,170.0,3689.0,24625.0,215498.0,208350.0,82.41,16.557455235509327
24772,FRA,38605.671,65273512.0,3964078.0,21835.0,130.0,3743.0,24818.0,45653.0,114805.0,82.41,16.46625318674355
32884,IRL,67335.293,4937796.0,204397.0,829.0,1.0,175.0,1212.0,12697.0,2866.0,87.96,24.157869244656233
32885,IRL,67335.293,4937796.0,204940.0,543.0,65.0,178.0,1104.0,15126.0,4931.0,87.96,24.09386161803455
32886,IRL,67335.293,4937796.0,205939.0,999.0,42.0,170.0,1032.0,18213.0,8397.0,87.96,23.976983475689405
32887,IRL,67335.293,4937796.0,206801.0,862.0,52.0,170.0,984.0,17372.0,4392.0,87.96,23.877041213533783
32888,IRL,67335.293,4937796.0,207720.0,919.0,19.0,173.0,959.0,18841.0,4164.0,87.96,23.771403812824957
32889,IRL,67335.293,4937796.0,208796.0,1076.0,66.0,170.0,898.0,18174.0,3314.0,87.96,23.648901319948656
32890,IRL,67335.293,4937796.0,209582.0,786.0,17.0,160.0,899.0,14450.0,3391.0,87.96,23.560210323405634
32891,IRL,67335.293,4937796.0,210402.0,820.0,0.0,158.0,916.0,11452.0,8639.0,87.96,23.468389083753955
32892,IRL,67335.293,4937796.0,211113.0,711.0,32.0,155.0,861.0,13119.0,13171.0,87.96,23.389350726861917
32893,IRL,67335.293,4937796.0,211751.0,638.0,56.0,154.0,831.0,17122.0,17148.0,87.96,23.31887924968477
32894,IRL,67335.293,4937796.0,212647.0,896.0,46.0,151.0,771.0,15829.0,15575.0,87.96,23.22062385079498
32895,IRL,67335.293,4937796.0,213400.0,753.0,27.0,153.0,754.0,17036.0,14229.0,87.96,23.138687910028118
32896,IRL,67335.293,4937796.0,214378.0,978.0,26.0,149.0,719.0,15606.0,9618.0,87.96,23.03312839936934
32897,IRL,67335.293,4937796.0,215057.0,679.0,1.0,151.0,744.0,14901.0,3649.0,87.96,22.96040584589202
32898,IRL,67335.293,4937796.0,215743.0,686.0,1.0,156.0,726.0,11828.0,5645.0,87.96,22.8873984323941
32899,IRL,67335.293,4937796.0,216300.0,557.0,44.0,151.0,693.0,13841.0,13664.0,87.96,22.82846047156727
32900,IRL,67335.293,4937796.0,216840.0,540.0,56.0,136.0,652.0,16607.0,18075.0,87.96,22.771610403984504
32901,IRL,67335.293,4937796.0,217478.0,638.0,34.0,141.0,591.0,18206.0,18174.0,87.96,22.704806922999108
32902,IRL,67335.293,4937796.0,218251.0,773.0,29.0,136.0,574.0,19178.0,16541.0,87.96,22.624391182629175
32903,IRL,67335.293,4937796.0,218980.0,729.0,13.0,134.0,550.0,18273.0,9825.0,87.96,22.549072974700884
32904,IRL,67335.293,4937796.0,219592.0,612.0,6.0,134.0,554.0,13102.0,3887.0,87.96,22.486229006521185
32905,IRL,67335.293,4937796.0,220273.0,681.0,0.0,117.0,540.0,12210.0,6692.0,84.26,22.41671017328497
32906,IRL,67335.293,4937796.0,220630.0,357.0,14.0,115.0,498.0,11680.0,14163.0,84.26,22.380437837102843
32909,IRL,67335.293,4937796.0,222169.0,520.0,9.0,100.0,426.0,16640.0,19449.0,84.26,22.225404984493785
32910,IRL,67335.293,4937796.0,222699.0,530.0,14.0,103.0,414.0,13325.0,9747.0,84.26,22.172510877911442
32911,IRL,67335.293,4937796.0,223219.0,520.0,3.0,103.0,423.0,13756.0,2699.0,84.26,22.120858887460297
33272,ISR,33132.32,8655541.0,374760.0,1874.0,25.0,148.0,1189.0,73443.0,7370.0,71.3,23.096224250186786
33273,ISR,33132.32,8655541.0,378259.0,3499.0,12.0,154.0,1213.0,95598.0,24893.0,71.3,22.88257781044205
33274,ISR,33132.32,8655541.0,382487.0,4228.0,25.0,147.0,1260.0,95327.0,44659.0,74.07,22.62963447123693
33275,ISR,33132.32,8655541.0,385022.0,2535.0,14.0,147.0,1303.0,99562.0,62993.0,74.07,22.480640067320827
33276,ISR,33132.32,8655541.0,389678.0,4656.0,21.0,153.0,1316.0,102717.0,73611.0,74.07,22.212034038359878
33277,ISR,33132.32,8655541.0,394391.0,4713.0,15.0,175.0,1342.0,87038.0,38764.0,74.07,21.946598679990164
33278,ISR,33132.32,8655541.0,398664.0,4273.0,24.0,169.0,1382.0,64929.0,32876.0,74.07,21.71136847069211
33279,ISR,33132.32,8655541.0,401470.0,2806.0,16.0,187.0,1505.0,72924.0,105128.0,82.41,21.559620893217424
33280,ISR,33132.32,8655541.0,407285.0,5815.0,30.0,188.0,1477.0,100039.0,135960.0,82.41,21.251804019298525
33281,ISR,33132.32,8655541.0,412398.0,5113.0,36.0,203.0,1497.0,99629.0,157413.0,82.41,20.98831953598223
33282,ISR,33132.32,8655541.0,416584.0,4186.0,15.0,207.0,1520.0,103391.0,154337.0,82.41,20.777420640255027
33283,ISR,33132.32,8655541.0,423262.0,6678.0,18.0,219.0,1563.0,103597.0,159685.0,82.41,20.44960568158729
33284,ISR,33132.32,8655541.0,428510.0,5248.0,31.0,226.0,1601.0,101219.0,72158.0,82.41,20.199157545914915
33285,ISR,33132.32,8655541.0,434799.0,6289.0,36.0,222.0,1620.0,77160.0,72435.0,82.41,19.9069938063335
33286,ISR,33132.32,8655541.0,441542.0,6743.0,24.0,259.0,1830.0,79938.0,151051.0,82.41,19.60298454054201
33287,ISR,33132.32,8655541.0,448173.0,6631.0,29.0,261.0,1858.0,111655.0,153175.0,82.41,19.31294611678972
33288,ISR,33132.32,8655541.0,456139.0,7966.0,51.0,279.0,1928.0,116534.0,126790.0,82.41,18.97566531254727
33289,ISR,33132.32,8655541.0,463448.0,7309.0,33.0,280.0,1977.0,122920.0,104853.0,82.41,18.676401667500993
33290,ISR,33132.32,8655541.0,471048.0,7600.0,23.0,283.0,2006.0,117948.0,117478.0,85.19,18.375072179480647
33291,ISR,33132.32,8655541.0,477357.0,6309.0,44.0,297.0,2093.0,116983.0,67154.0,85.19,18.132217606529284
33292,ISR,33132.32,8655541.0,485434.0,8077.0,49.0,295.0,2109.0,80260.0,45020.0,85.19,17.83052072990355
33293,ISR,33132.32,8655541.0,491319.0,5885.0,26.0,307.0,2292.0,96440.0,44117.0,85.19,17.616947441478956
33294,ISR,33132.32,8655541.0,501073.0,9754.0,33.0,320.0,2293.0,126327.0,40677.0,85.19,17.27401197031171
33295,ISR,33132.32,8655541.0,510063.0,8990.0,67.0,318.0,2305.0,120994.0,59931.0,85.19,16.96955278073493
33296,ISR,33132.32,8655541.0,520060.0,9997.0,46.0,323.0,2304.0,122324.0,109400.0,85.19,16.643350767219168
33297,ISR,33132.32,8655541.0,529814.0,9754.0,53.0,333.0,2319.0,124893.0,125741.0,85.19,16.33694277614408
33298,ISR,33132.32,8655541.0,535049.0,5235.0,40.0,327.0,2335.0,102024.0,67142.0,85.19,16.17709966750709
33299,ISR,33132.32,8655541.0,543499.0,8450.0,49.0,320.0,2383.0,71754.0,55910.0,85.19,15.92558771957262
33300,ISR,33132.32,8655541.0,551689.0,8190.0,46.0,342.0,2562.0,64475.0,153000.0,85.19,15.689167266340275
33301,ISR,33132.32,8655541.0,558249.0,6560.0,39.0,346.0,2481.0,102019.0,189551.0,85.19,15.50480341209747
33302,ISR,33132.32,8655541.0,565629.0,7380.0,36.0,365.0,2443.0,96081.0,209967.0,85.19,15.302505706036996
33303,ISR,33132.32,8655541.0,575842.0,10213.0,101.0,372.0,2378.0,93421.0,219760.0,85.19,15.03110401811608
33304,ISR,33132.32,8655541.0,582869.0,7027.0,64.0,392.0,2336.0,82622.0,233272.0,85.19,14.849890798790122
33305,ISR,33132.32,8655541.0,589028.0,6159.0,21.0,402.0,2272.0,86036.0,108545.0,85.19,14.69461723381571
33306,ISR,33132.32,8655541.0,593961.0,4933.0,75.0,408.0,2237.0,30999.0,93241.0,85.19,14.572574630320846
33307,ISR,33132.32,8655541.0,597403.0,3442.0,78.0,399.0,2361.0,54454.0,209105.0,85.19,14.488613214195443
33308,ISR,33132.32,8655541.0,601069.0,3666.0,79.0,393.0,2306.0,91649.0,219710.0,85.19,14.400245229748997
33309,ISR,33132.32,8655541.0,609656.0,8587.0,15.0,404.0,2239.0,83586.0,204355.0,85.19,14.197417888120514
33310,ISR,33132.32,8655541.0,621590.0,11934.0,92.0,398.0,2186.0,86099.0,202179.0,85.19,13.924839524445375
33311,ISR,33132.32,8655541.0,628895.0,7305.0,64.0,405.0,2184.0,78520.0,209489.0,85.19,13.763093998203198
33312,ISR,33132.32,8655541.0,633991.0,5096.0,31.0,420.0,2156.0,74372.0,101046.0,85.19,13.652466675394445
33313,ISR,33132.32,8655541.0,638789.0,4798.0,38.0,390.0,2107.0,26881.0,76878.0,85.19,13.549921805165711
33314,ISR,33132.32,8655541.0,643435.0,4646.0,58.0,398.0,2249.0,55055.0,132381.0,87.04,13.45208296098285
33315,ISR,33132.32,8655541.0,652246.0,8811.0,20.0,404.0,2238.0,93112.0,117342.0,87.04,13.270362715907801
33316,ISR,33132.32,8655541.0,659978.0,7732.0,71.0,414.0,2224.0,88876.0,100662.0,87.04,13.114893223713517
33317,ISR,33132.32,8655541.0,668874.0,8896.0,61.0,401.0,2163.0,86389.0,111164.0,87.04,12.940465618337685
33318,ISR,33132.32,8655541.0,675618.0,6744.0,53.0,392.0,2131.0,84651.0,130167.0,87.04,12.811294252077357
33319,ISR,33132.32,8655541.0,680856.0,5238.0,19.0,398.0,2026.0,84141.0,62374.0,87.04,12.712733676430846
33320,ISR,33132.32,8655541.0,685583.0,4727.0,51.0,406.0,2013.0,29031.0,43624.0,87.04,12.6250811353257
33321,ISR,33132.32,8655541.0,692101.0,6518.0,50.0,411.0,2158.0,54009.0,122329.0,64.81,12.506181901196502
33322,ISR,33132.32,8655541.0,696528.0,4427.0,50.0,407.0,2015.0,91351.0,123512.0,64.81,12.426694978522042
33323,ISR,33132.32,8655541.0,703719.0,7191.0,45.0,388.0,1885.0,81706.0,133218.0,64.81,12.299711958892683
33324,ISR,33132.32,8655541.0,709729.0,6010.0,41.0,389.0,1845.0,77548.0,142070.0,64.81,12.195557741053275
33325,ISR,33132.32,8655541.0,714812.0,5083.0,26.0,374.0,1797.0,76493.0,152215.0,62.96,12.10883560992261
33326,ISR,33132.32,8655541.0,718746.0,3934.0,21.0,364.0,1708.0,67588.0,76277.0,62.96,12.04255884554488
33327,ISR,33132.32,8655541.0,721846.0,3100.0,47.0,376.0,1690.0,24927.0,57673.0,62.96,11.990841536837497
33328,ISR,33132.32,8655541.0,724380.0,2534.0,37.0,364.0,1802.0,47472.0,143355.0,62.96,11.948895607277947
33329,ISR,33132.32,8655541.0,730293.0,5913.0,26.0,376.0,1782.0,70970.0,156593.0,62.96,11.852148384278639
33330,ISR,33132.32,8655541.0,734575.0,4282.0,27.0,354.0,1701.0,74147.0,161145.0,62.96,11.783059592281251
33331,ISR,33132.32,8655541.0,738629.0,4054.0,32.0,362.0,1744.0,64452.0,136894.0,62.96,11.718387715619073
33332,ISR,33132.32,8655541.0,741934.0,3305.0,36.0,341.0,1688.0,52620.0,148148.0,62.96,11.666187288896317
33333,ISR,33132.32,8655541.0,744513.0,2579.0,17.0,351.0,1625.0,62784.0,77425.0,62.96,11.625775506942121
33334,ISR,33132.32,8655541.0,744513.0,0.0,0.0,332.0,1522.0,19604.0,60044.0,62.96,11.625775506942121
33335,ISR,33132.32,8655541.0,750043.0,5530.0,51.0,329.0,1620.0,50262.0,157331.0,57.41,11.540059703243681
33336,ISR,33132.32,8655541.0,754998.0,4955.0,19.0,324.0,1636.0,70485.0,164713.0,57.41,11.464323084299561
33337,ISR,33132.32,8655541.0,759572.0,4574.0,38.0,307.0,1554.0,74408.0,146927.0,57.41,11.395287082725535
33338,ISR,33132.32,8655541.0,763756.0,4184.0,26.0,301.0,1497.0,76197.0,123381.0,57.41,11.332861542167917
33339,ISR,33132.32,8655541.0,767726.0,3970.0,27.0,297.0,1465.0,70310.0,115447.0,73.15,11.274258003506459
33340,ISR,33132.32,8655541.0,770780.0,3054.0,10.0,298.0,1411.0,65686.0,55877.0,73.15,11.229586911959315
33341,ISR,33132.32,8655541.0,773335.0,2555.0,35.0,297.0,1399.0,24375.0,37937.0,73.15,11.192485792056482
33342,ISR,33132.32,8655541.0,775807.0,2472.0,20.0,288.0,1489.0,54626.0,94378.0,57.41,11.15682250869095
33343,ISR,33132.32,8655541.0,779958.0,4151.0,8.0,272.0,1528.0,91166.0,106511.0,57.41,11.0974449906277
33344,ISR,33132.32,8655541.0,785218.0,5260.0,30.0,262.0,1478.0,93209.0,105231.0,57.41,11.023105685300132
33345,ISR,33132.32,8655541.0,789485.0,4267.0,13.0,255.0,1404.0,95187.0,108232.0,57.41,10.963528122763574
33346,ISR,33132.32,8655541.0,793407.0,3922.0,19.0,262.0,1398.0,92341.0,115567.0,57.41,10.909332788846077
33347,ISR,33132.32,8655541.0,796465.0,3058.0,12.0,264.0,1335.0,101645.0,53611.0,57.41,10.867446780461163
33348,ISR,33132.32,8655541.0,799727.0,3262.0,22.0,269.0,1247.0,41046.0,35894.0,57.41,10.823119639577005
33349,ISR,33132.32,8655541.0,801575.0,1848.0,35.0,268.0,1327.0,64315.0,103467.0,54.63,10.79816735801391
33350,ISR,33132.32,8655541.0,805116.0,3541.0,26.0,268.0,1354.0,98919.0,107601.0,54.63,10.750675679032586
33351,ISR,33132.32,8655541.0,808262.0,3146.0,16.0,257.0,1314.0,95473.0,116256.0,54.63,10.708830799913889
33352,ISR,33132.32,8655541.0,811492.0,3230.0,17.0,250.0,1266.0,99086.0,95056.0,54.63,10.666206197966215
33353,ISR,33132.32,8655541.0,814250.0,2758.0,17.0,257.0,1196.0,82657.0,106237.0,54.63,10.630077985876573
33687,ITA,35220.084,60461828.0,2056277.0,8581.0,445.0,2565.0,26497.0,68681.0,1420.0,80.56,29.403542421570634
33688,ITA,35220.084,60461828.0,2067487.0,11210.0,659.0,2549.0,26211.0,128740.0,957.0,80.56,29.244115198789643
33689,ITA,35220.084,60461828.0,2083689.0,16202.0,575.0,2528.0,26094.0,169045.0,4699.0,80.56,29.016723704929095
33690,ITA,35220.084,60461828.0,2107166.0,23477.0,555.0,2555.0,25706.0,186004.0,25330.0,84.26,28.693433739914177
33691,ITA,35220.084,60461828.0,2129376.0,22210.0,462.0,2553.0,25375.0,157524.0,11038.0,84.26,28.39415302886855
33692,ITA,35220.084,60461828.0,2141201.0,11825.0,364.0,2569.0,25517.0,67174.0,38496.0,84.26,28.23734343482933
33693,ITA,35220.084,60461828.0,2155446.0,14245.0,347.0,2583.0,25658.0,102974.0,35119.0,84.26,28.05072732047103
33694,ITA,35220.084,60461828.0,2166244.0,10798.0,348.0,2579.0,25896.0,77993.0,68472.0,84.26,27.910903850166463
33695,ITA,35220.084,60461828.0,2181619.0,15375.0,649.0,2569.0,25964.0,135106.0,79505.0,84.26,27.71420124228841
33696,ITA,35220.084,60461828.0,2201945.0,20326.0,548.0,2571.0,25745.0,178596.0,65138.0,84.26,27.458373392614256
33697,ITA,35220.084,60461828.0,2220361.0,18416.0,414.0,2587.0,25878.0,121275.0,91949.0,80.56,27.230629613833067
33698,ITA,35220.084,60461828.0,2237890.0,17529.0,620.0,2587.0,25900.0,140267.0,95424.0,80.56,27.017336866423282
33699,ITA,35220.084,60461828.0,2257866.0,19976.0,483.0,2593.0,25853.0,172119.0,86824.0,80.56,26.778306595697
33700,ITA,35220.084,60461828.0,2276491.0,18625.0,361.0,2615.0,26042.0,139758.0,60317.0,80.56,26.55922118734491
33701,ITA,35220.084,60461828.0,2289021.0,12530.0,448.0,2642.0,26245.0,91656.0,80769.0,78.7,26.413837181921878
33702,ITA,35220.084,60461828.0,2303263.0,14242.0,616.0,2636.0,26348.0,141641.0,81476.0,78.7,26.250509820198562
33703,ITA,35220.084,60461828.0,2319036.0,15773.0,507.0,2579.0,26104.0,175429.0,93384.0,78.7,26.071966110056074
